rate,sttl,dload,ackdat,dmean,ct_srv_src,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,attack_cat
333333.3215,254,0,0,0,1,1,1,1,1,5
15.020986,254,3965.540283,0.089964,90,2,1,1,1,4,2
35.4786471850668,254,4238.515741452148,0.07773508345124183,45,5,1,3,2,5,2
111111.1072,254,0,0,0,14,2,2,4,14,2
125000.0003,254,0,0,0,21,18,21,18,21,3
21.8770812544361,254,2613.5819213061236,0.0827914880383271,45,2,1,2,1,2,4
333333.3215,254,0,0,0,30,12,30,25,30,3
250000.0006,254,0,0,0,6,3,6,7,6,3
111111.1072,254,0,0,0,35,17,35,17,35,3
333333.3215,254,0,0,0,9,3,4,7,9,1
142857.1409,254,0,0,0,1,1,1,1,1,5
82.92613887969273,62,7816.479028037595,0.03075397441267267,63,1,1,1,1,1,1
500000.0013,254,0,0,0,36,18,36,19,36,3
1054.2296149197512,31,383937.0480134861,0.00012975456778799364,87,7,1,3,11,8,4
38.5768,62,245348.4531,0.166143,1124,1,1,1,1,1,3
14.056373168310794,62,3575.1431266388927,0.054720597718253515,73,1,1,1,1,1,1
200000.0051,254,0,0,0,5,3,6,21,5,0
54.888342,62,16568.24609,0.045818,81,1,1,1,1,1,1
250000.0006,254,0,0,0,56,23,56,42,56,3
90909.0902,254,0,0,0,23,4,4,6,18,0
26.412609,254,3853.133545,0.048134,44,2,1,1,1,1,5
19.414304,254,2832.204346,0.077463,44,5,1,1,2,5,2
111111.1072,254,0,0,0,27,5,27,9,27,3
11.869519,254,1731.553345,0.151605,44,2,1,1,1,1,4
57.52993900505419,62,8295.095011012476,0.034611763261450476,74,2,1,1,1,1,1
1489.958212,31,5386983.5,0.000153,899,10,1,1,4,6,4
125000.0003,254,0,0,0,7,2,7,5,7,0
246.69817,31,1603985.375,0.000123,1252,13,1,2,2,15,4
103.00221892855195,62,691010.4159477756,0.05541928027231391,1166,1,1,1,1,1,1
1000000.003,254,0,0,0,30,19,30,22,30,3
90909.0902,254,0,0,0,30,1,30,8,30,4
65.41610640379082,254,7731.118374603344,0.03166138827548879,47,1,1,1,1,1,1
111111.1072,254,0,0,0,7,3,7,12,7,2
10.300671,254,1502.686035,0.085616,44,6,1,1,1,1,5
250000.0006,254,0,0,0,29,11,29,11,29,3
12.986617207512294,62,638.199485525946,0.28211329552583897,43,5,1,6,2,5,4
333333.3215,254,0,0,0,3,2,3,11,3,0
111111.1072,254,0,0,0,33,25,33,25,33,3
142857.1409,254,0,0,0,14,5,5,7,14,1
142857.1409,254,0,0,0,1,1,1,1,2,5
19.47645,254,2841.270508,0.062965,44,2,1,1,1,1,5
250000.0006,254,0,0,0,1,1,1,2,2,5
250000.0006,254,0,0,0,38,17,38,30,38,3
100000.0025,254,0,0,0,12,2,4,4,12,0
1.1252980226094094,254,0,0,0,1,1,1,1,1,0
60533.64679319317,254,0,0,0,8,2,2,3,1,0
3849.4592146695763,31,1003059.0816715057,0,76,10,1,3,5,10,4
142857.1409,254,0,0,0,7,4,4,4,7,3
125000.0003,254,0,0,0,17,9,17,14,17,3
22.447242513530647,62,10742.019379504538,0.0592754755116792,140,6,1,6,1,6,4
29.992478193771525,62,12151.23322087103,0.037721286313020394,114,1,1,1,2,1,0
23.631597358703285,62,11030.738337139615,0.09378124580263962,142,3,1,3,1,3,4
56.37181326654363,254,14918.004650624323,0.04507937162550727,92,7,1,1,1,7,2
16.987737008504514,254,2319.782240556143,0.10244126242087309,44,4,1,1,1,3,2
699.900692,31,198681.4844,0.000164,80,2,2,2,3,2,4
8068.081364,31,14024757,0.000139,429,10,1,1,3,4,4
40.097279,62,122007.3047,0.062128,673,1,1,1,1,1,1
20.60971977823386,254,3006.5944338824165,0.060473346215440094,44,8,1,2,1,6,2
111111.1072,254,0,0,0,5,1,1,2,3,4
0.861745,254,0,0,0,1,1,1,2,1,1
125000.0003,254,0,0,0,5,2,5,3,5,2
125000.0003,254,0,0,0,42,17,42,42,42,3
125000.0003,254,0,0,0,7,2,7,5,7,0
2902.041420758295,31,626840.9736780355,0,81,7,1,1,2,8,4
250000.0006,254,0,0,0,1,1,1,1,1,5
24.757433320550053,132,10165.15522286527,0.07083553645173829,128,1,1,1,1,5,0
125000.0003,254,0,0,0,4,1,4,2,4,0
29.684372963958005,254,4602.1698856865205,0.05927483925226913,46,4,1,4,1,4,2
166666.6608,254,0,0,0,9,3,10,11,9,1
310.89363637048484,31,1493926.4020434513,0.0001240135326713518,1147,10,1,1,2,10,4
14.9929,254,2187.199463,0.129443,44,1,1,1,4,1,5
11.660912,254,1701.121216,0.058912,44,5,1,1,2,4,2
3505.2467521329236,31,2668773.042072075,0.00012249872590188737,608,14,1,1,1,9,4
0.9514806586629645,254,120.80733620788432,0.032920333739765606,45,4,2,2,3,5,2
57.79856699929792,62,9852.10491669603,0.039357829581294045,70,1,1,1,1,1,1
77.562492,254,10522.09473,0.045663,53,9,1,2,2,9,2
100000.0025,254,0,0,0,10,2,2,2,10,2
125000.0003,254,0,0,0,7,2,7,11,7,5
111111.1072,254,0,0,0,7,3,7,12,7,1
53.10277294803831,254,16244.231342924173,0.047622542673372785,87,1,1,1,1,1,3
200000.0051,254,0,0,0,12,3,3,5,12,3
1000000.003,254,0,0,0,29,25,29,25,29,3
59.443053,62,24280.73828,0.057145,124,1,1,1,1,1,1
90909.0902,254,0,0,0,1,1,1,1,2,5
90909.0902,254,0,0,0,8,3,3,4,9,1
90909.0902,254,0,0,0,21,5,5,5,16,1
18.343257,254,4695.874023,0.089883,87,3,1,1,1,3,2
111111.1072,254,0,0,0,43,24,43,42,44,3
62.0673114414217,181,7266.230710129065,0.020148239363302747,47,5,1,5,4,5,4
250000.0006,254,0,0,0,38,10,38,29,38,3
21.932986788547275,254,5477.885603057123,0.07999180758824069,86,2,1,1,3,1,4
107.557344,62,847349,0.012127,1302,1,1,1,1,1,1
31.657767,254,3337.101074,0.049304,45,8,1,2,2,7,2
80.081384,62,372052.1875,0.05122,922,1,1,1,1,1,1
43.34810808609846,31,65875.77511421974,0.00013777018904431466,504,4,1,1,6,2,4
83333.33039,254,0,0,0,11,2,4,4,11,3
25.93688027944226,254,2258.522298242145,0.09930397660221925,44,3,1,1,1,1,2
90909.0902,254,0,0,0,14,4,4,6,14,2
76923.07779,254,0,0,0,36,1,10,10,35,2
125000.0003,254,0,0,0,4,1,4,11,4,0
27.847532,254,4062.463623,0.062119,44,5,1,1,2,6,5
21.141755,254,3084.208984,0.087812,44,1,1,1,1,1,1
111111.1072,254,0,0,0,8,4,8,13,8,2
83.758174,254,10006.30957,0.045777,45,1,1,1,1,2,5
250000.0006,254,0,0,0,12,5,6,9,11,0
2906.387930260223,31,632324.3043465896,0,81,3,1,1,9,2,4
333333.3215,254,0,0,0,4,2,4,11,4,0
142857.1409,254,0,0,0,11,5,9,9,11,3
111111.1072,254,0,0,0,25,25,27,25,25,3
125000.0003,254,0,0,0,4,1,4,1,4,0
67.15204104127822,62,575349.1482877287,0.1038371878268927,1305,1,1,1,4,1,1
333333.3215,254,0,0,0,4,3,4,3,4,0
83333.33039,254,0,0,0,14,3,6,6,14,3
19.372425,254,2826.094971,0.11207,44,3,1,1,2,2,2
12.150469,254,1772.53894,0.057316,44,11,1,1,2,4,5
200000.0051,254,0,0,0,22,6,6,7,17,0
111111.1072,254,0,0,0,9,1,8,2,9,4
125000.0003,254,0,0,0,4,2,4,9,4,0
125000.0003,254,0,0,0,8,6,8,23,8,0
11.894480847139002,254,1735.1948202486572,0.07675887014012356,44,2,1,1,1,1,4
100000.0025,254,0,0,0,1,1,1,9,1,5
1.1411708640836267,254,0,0,0,18,1,16,13,16,4
0.9754207283740775,254,123.84698527055767,0.05245369623276718,45,14,3,3,6,6,2
68.793224,254,4289.681641,0.047067,44,3,1,1,1,3,2
9.755879,254,1423.210571,0.032689,44,1,1,1,1,1,5
111111.1072,254,0,0,0,29,15,29,15,29,3
2895.2057981395546,31,690639.520231906,0,88,1,1,1,4,8,4
333333.3215,254,0,0,0,9,9,9,10,9,1
90909.0902,254,0,0,0,18,3,4,4,18,3
22.74124245957246,254,3205.9859173334603,0.06680992445367501,44,1,1,1,1,1,1
14.125327,254,2060.635986,0.018389,44,1,1,1,1,1,5
111111.1072,254,0,0,0,32,13,32,13,32,3
1.104367,254,0,0,0,1,1,1,1,1,5
21.939052,254,3200.520508,0.040811,44,1,1,1,1,1,5
9.444261,254,1377.750977,0.043248,44,2,1,1,1,2,1
20.571706019201446,254,2766.027717382869,0.06530581285342596,44,1,1,1,1,1,1
180.23531244260323,62,1639972.3186459404,0.04573688197333658,1319,1,1,1,1,1,1
100000.0025,254,0,0,0,9,4,4,4,9,3
28340.97340649094,254,0,0,0,12,8,12,12,12,3
6840.709365,31,2588859.5,0.000147,93,11,1,1,3,10,4
229.8986220146637,62,2098308.868981901,0.045096879816828674,1317,1,1,1,1,1,0
200000.0051,254,0,0,0,43,16,43,37,43,3
100000.0025,254,0,0,0,3,3,3,4,3,3
49.553445,62,17717.26172,0.046932,92,1,1,1,1,2,1
59.68844931784937,254,7367.834066222177,0.03116771040952493,47,6,1,1,1,6,2
22.62189052401074,62,4883.013688463242,0.08106100000603307,74,1,1,1,1,1,1
90909.0902,254,0,0,0,31,1,31,7,31,4
90909.0902,254,0,0,0,11,1,3,4,11,2
15.97366,254,2330.275146,0.099418,44,1,1,1,1,1,5
57.65078945589898,254,7255.91410989802,0.028743284584394513,46,6,1,6,3,6,4
500000.0013,254,0,0,0,1,1,1,1,1,5
23.817710697656352,254,2845.422437328153,0.07741936878287936,45,3,1,2,1,2,4
18.013379,254,2627.833984,0.057057,44,2,2,2,2,3,5
4629.816926002143,31,15464118.449731668,0.00013472303925631186,729,3,1,3,7,4,4
100000.0025,254,0,0,0,5,1,1,1,5,2
250000.0006,254,0,0,0,10,3,3,5,9,2
1.186343668999203,254,299.4183519373184,0.07378965431511703,79,5,2,3,3,3,2
111111.1072,254,0,0,0,7,2,7,3,7,5
56.32088922924926,62,262612.39601967577,0.06196586360211344,919,1,1,1,1,1,1
24.048426,254,3508.240967,0.078156,44,5,1,2,2,5,2
111111.1072,254,0,0,0,2,1,2,2,3,4
125000.0003,254,0,0,0,3,1,3,9,3,1
83333.33039,254,0,0,0,30,1,8,8,30,2
250000.0006,254,0,0,0,4,2,4,3,4,0
6780.317456,31,3595505.5,0.000145,136,6,1,3,5,3,4
1000000.003,254,0,0,0,29,25,29,25,29,3
2895.752973,31,687258.6875,0,89,2,2,2,3,3,4
52.72848552237343,62,11552.413423649032,0.04610130982316399,72,1,1,1,1,1,1
166666.6608,254,0,0,0,10,3,3,5,10,0
37.12210563970571,254,5330.240697071453,0.04785862595503666,55,3,1,3,2,3,2
11.403411,254,1663.556396,0.066502,44,1,1,1,1,1,5
16.29948,254,2377.806396,0.080856,44,1,1,1,1,1,5
41.308808,62,177137.9688,0.044492,826,1,1,1,1,1,1
100000.0025,254,0,0,0,9,3,3,3,9,3
27.615075822574774,31,71661.52679779418,0.000133,565,1,1,1,1,2,4
90909.0902,254,0,0,0,9,3,4,11,9,2
0.972052,254,123.419289,0.059575,45,7,2,3,4,4,2
13.013368380953448,254,1586.3377778242977,0.04828206020851525,44,1,1,4,4,1,1
145.183725,31,60681.70313,0.000136,103,7,1,3,4,5,4
23.259498956191123,250,6543.518699676893,0.05962668439817258,95,6,1,5,1,5,4
83333.33039,254,0,0,0,14,4,7,7,14,3
166666.6608,254,0,0,0,8,3,5,5,8,0
28571.42781,254,0,0,0,16,16,16,16,16,3
76.588446,254,9149.766602,0.046368,45,1,1,1,1,1,5
83333.33039,254,0,0,0,6,2,2,5,2,5
500000.0013,254,0,0,0,1,1,1,1,9,5
111111.1072,254,0,0,0,33,20,33,20,33,3
18.69397416128838,62,24062.21981683688,0.08440196089141193,315,2,1,1,1,1,1
90909.0902,254,0,0,0,15,3,7,7,15,3
90909.0902,254,0,0,0,21,4,4,5,16,1
250000.0006,254,0,0,0,13,3,7,8,13,3
43.071231,254,6283.33252,0.046399,44,3,1,2,2,2,0
36.426047,254,0,0,0,1,1,1,1,1,0
90909.0902,254,0,0,0,10,3,3,4,10,3
29.12728615400485,254,3729.235883804582,0.06190270934884049,44,1,1,1,2,2,1
7.527873,254,1098.183838,0.08516,44,2,1,1,1,1,4
125000.0003,254,0,0,0,4,3,4,18,4,5
90909.0902,254,0,0,0,10,3,3,4,10,3
111111.1072,254,0,0,0,5,1,5,1,5,2
333333.3215,254,0,0,0,6,2,6,4,6,0
8040.533115,31,13976870,0.000134,429,10,1,2,4,6,4
111111.1072,254,0,0,0,7,3,7,3,7,0
250000.0006,254,0,0,0,13,1,7,10,11,5
111111.1072,254,0,0,0,4,1,5,1,5,4
1393.312082,31,372611.4688,0,78,4,1,3,4,4,4
200000.0051,254,0,0,0,7,4,4,5,7,3
142857.1409,254,0,0,0,25,18,25,18,25,3
84.02710583953886,62,296609.4306810702,0.03878006668829104,759,2,1,1,1,1,1
28.870337428061507,65,24573.97680485734,0.06865988814410817,259,1,1,1,1,1,1
20.607666,254,0,0,0,1,1,2,1,1,5
125000.0003,254,0,0,0,33,18,33,18,33,3
1000000.003,254,0,0,0,9,2,4,4,9,3
36.41974639298505,254,4350.945749710206,0.03643508665752781,45,6,1,6,1,5,4
200000.0051,254,0,0,0,14,3,3,3,14,3
10.146175,254,9500.349609,0.073527,245,1,1,1,1,1,0
23.445268,254,3420.250977,0.056732,44,1,1,1,1,1,5
111111.1072,254,0,0,0,22,22,22,22,22,3
23.747826,254,3464.388672,0.029659,44,9,1,1,3,1,5
42.24346338246639,151,43898.844546602115,0.08196496408793578,329,1,1,1,5,1,1
111111.1072,254,0,0,0,14,8,14,9,14,3
90909.0902,254,0,0,0,21,6,6,6,16,0
21.68290157762916,128,6702.4249273989435,0.059287795651195005,95,2,1,2,1,2,4
333333.3215,254,0,0,0,39,13,39,13,39,3
200000.0051,254,0,0,0,6,2,6,2,6,0
500000.0013,254,0,0,0,8,7,8,9,8,1
125000.0003,254,0,0,0,9,5,9,15,9,1
111111.1072,254,0,0,0,15,2,2,3,15,2
333333.3215,254,0,0,0,34,21,34,34,34,3
83333.33039,254,0,0,0,1,1,1,1,1,5
100000.0025,254,0,0,0,5,1,1,1,5,2
142857.1409,254,0,0,0,14,5,5,5,13,1
111111.1072,254,0,0,0,3,1,3,3,3,0
125000.0003,254,0,0,0,6,1,6,1,6,1
25.979782,254,3789.991699,0.037278,44,1,1,1,1,1,5
47.08605078497155,62,221685.53028064774,0.07514957526916763,919,1,1,1,1,1,1
500000.0013,254,0,0,0,13,1,8,10,13,2
30.695400327748864,31,76077.06268245961,0.00013587007480145226,565,4,1,1,1,3,4
63.516798,254,7588.140137,0.04199,45,1,1,1,1,1,1
24.97519377874832,254,1853.5358898475663,0.06876882979581998,44,4,1,1,2,2,2
12.343075409183367,254,1800.6368675541564,0.07360520152518378,44,3,1,3,1,3,4
125000.0003,254,0,0,0,5,2,5,5,5,1
125000.0003,254,0,0,0,22,18,22,18,22,3
19.306287,254,2306.457764,0.133553,45,1,1,10,3,1,5
1000000.003,254,0,0,0,7,4,4,4,7,3
125000.0003,254,0,0,0,5,2,5,11,5,0
125000.0003,254,0,0,0,5,2,5,8,5,0
27.913727,254,3334.759766,0.063188,45,1,1,1,1,1,5
100000.0025,254,0,0,0,9,2,2,2,8,2
21.777066,254,2601.633545,0.078258,45,7,3,3,3,6,2
23.45245344158923,62,41600.90646259106,0.08658772580658654,425,1,1,1,10,1,0
55555.55359,254,0,0,0,4,1,1,3,1,5
71.82811180176421,62,424982.3988662072,0.042468036062913675,1055,1,1,2,1,1,1
0.191395,254,0,0,0,13,2,11,6,12,4
250000.0006,254,0,0,0,29,16,29,16,29,3
125000.0003,254,0,0,0,15,5,5,8,12,2
26.299981583100944,254,5144.536209485586,0.05187672879167098,82,4,1,1,1,3,2
100000.0025,254,0,0,0,14,4,7,7,14,3
200000.0051,254,0,0,0,42,17,42,18,42,3
250000.0006,254,0,0,0,5,1,1,2,1,5
26.214927366150288,254,5422.743582425035,0.008377425328815977,60,1,1,1,1,1,1
125.46813211576173,31,145067.93524820343,0.0001421991799957569,531,3,1,1,3,4,4
7.50960614471384,254,1095.519109592059,0.10053613628993813,44,5,1,1,2,3,2
16.457907,254,1966.171387,0.142059,45,2,1,4,4,3,5
125000.0003,254,0,0,0,6,2,6,2,6,1
100000.0025,254,0,0,0,16,4,4,11,16,2
462.572046,31,3638393.25,0.000139,1458,14,1,1,6,9,4
15.445769,254,2253.265137,0.054774,44,5,1,1,2,2,5
111111.1072,254,0,0,0,27,18,27,18,27,3
32.556464,254,3889.412109,0.026706,45,6,1,6,1,6,4
142.22920841367565,62,1124511.3994496593,0.02960190370842676,1222,1,1,1,1,1,1
2827.521083,31,671065,0,89,2,1,1,2,4,4
333333.3215,254,0,0,0,4,1,4,2,4,0
75.50612749400001,62,207365.49004659333,0.04758076091091205,681,1,1,1,2,1,1
25.548092,254,3052.145508,0.110162,45,1,1,6,2,1,5
200000.0051,254,0,0,0,5,3,6,21,5,1
0,0,0,0,0,9,6,6,6,8,0
20.095346,254,3833.57373,0.046693,44,1,1,1,1,1,5
31.597483085983338,254,7504.117363162154,0.05736075586215427,60,4,1,2,2,3,2
26.195678,254,3821.487061,0.049099,44,2,1,1,1,2,5
250000.0006,254,0,0,0,19,16,19,17,19,3
2780.2828111901204,31,653307.9508345748,0,88,3,1,1,4,2,4
46.01213,254,5496.916016,0.019729,45,9,1,1,1,8,2
82.27750487226366,254,4625.2464188805725,0.0779131758139918,43,2,1,1,1,1,4
2886.728414312863,31,685116.8820461867,0,89,3,1,1,4,3,4
24.474554,254,3570.405518,0.037478,44,1,1,1,1,1,5
29.079769729955853,254,3337.3854089591355,0.05431241230794159,45,12,3,4,4,8,2
18.636284,254,2718.705078,0.044604,44,2,1,1,1,1,5
32.51474022228914,254,5185.592122584878,0.0738259818143701,61,1,1,1,5,1,0
111111.1072,254,0,0,0,31,25,31,28,31,3
30.984236797210826,174,7945.961462300391,0.041485413253040185,66,2,1,2,3,2,4
13.144308213691685,254,1917.5225215305256,0.0703371598656343,44,6,1,1,2,3,2
333333.3215,254,0,0,0,1,1,1,1,1,4
37.798515,254,4515.662598,0.029228,45,1,1,1,1,1,5
52.62011055990981,62,373882.88690460176,0.04547630417549625,1145,1,1,1,1,1,1
60.0622618357263,74,23273.063064766582,0.014760353150761173,116,1,1,1,1,1,0
100000.0025,254,0,0,0,1,1,1,9,1,5
200000.0051,254,0,0,0,5,2,5,2,5,0
166666.6608,254,0,0,0,9,3,10,12,9,1
36.426047,254,0,0,0,1,1,1,1,1,1
125000.0003,254,0,0,0,3,1,3,9,3,1
23.942481788478638,62,72430.8689209221,0.03975751832848974,702,9,1,1,3,1,1
333333.3215,254,0,0,0,6,2,7,2,6,0
125000.0003,254,0,0,0,7,3,3,3,7,3
17.17017650126654,254,2473.9639274198616,0.04221488738811142,44,4,1,3,1,4,4
250000.0006,254,0,0,0,12,1,1,1,6,2
25.729624,254,3753.498047,0.04454,44,1,1,1,1,1,5
16.75764198225953,254,2171.837215443917,0.06246151272653215,44,3,1,1,1,2,2
1582.2366881483633,31,578089.7326274526,0.00011567913760251009,90,6,1,2,2,4,4
250000.0006,254,0,0,0,7,3,3,4,7,3
100000.0025,254,0,0,0,2,1,1,1,1,2
20.341255,254,2967.430176,0.035493,44,1,1,1,1,2,5
166666.6608,254,0,0,0,25,25,25,25,25,3
18.73210089653276,254,2351.3306988318054,0.0874064689890714,44,4,1,1,1,3,2
24.754709,254,3611.275146,0.019402,44,1,1,1,1,1,5
23.979091,62,1178.401001,0.185846,43,3,1,3,3,3,4
500000.0013,254,0,0,0,13,3,4,8,13,1
142857.1409,254,0,0,0,19,18,19,20,19,3
18.036638,254,2631.227295,0.050054,44,1,1,1,1,1,5
125000.0003,254,0,0,0,2,2,2,2,2,5
250000.0006,254,0,0,0,14,3,3,3,14,3
30.84789426703694,254,3685.295007051391,0.06369918492893398,45,8,1,6,1,6,4
39.453602669263475,176,13647.906317444606,0.05981277731306396,116,1,1,1,1,1,0
252.65559601742873,31,60849.51537579149,0.00013889140184351323,84,5,1,3,5,3,4
19.648785,254,2347.374756,0.121843,45,1,1,1,1,1,1
111111.1072,254,0,0,0,38,10,38,21,38,3
69.30542791904382,62,6904.195693451124,0.04923863465933385,69,1,1,1,2,1,1
10.404292,254,1517.802612,0.090688,44,4,1,1,2,2,5
333333.3215,254,0,0,0,17,3,3,3,16,2
166666.6608,254,0,0,0,7,3,7,3,7,1
0,0,0,0,0,3,3,3,3,3,0
313.29573174695906,31,151758.1722030898,0.00014606294774471948,160,4,1,1,2,6,4
333333.3215,254,0,0,0,7,3,7,12,7,1
100000.0025,254,0,0,0,12,4,4,5,12,0
43.587036,254,5238.193359,0.069242,52,5,1,1,1,4,2
250000.0006,254,0,0,0,1,1,1,1,1,5
17.547732851859593,254,2465.1877903893037,0.12290214456258403,53,1,1,1,1,2,0
13.853722,254,2021.01355,0.122871,44,2,1,1,1,1,5
333333.3215,254,0,0,0,38,25,38,25,38,3
18.63928,62,5409.726074,0.053078,74,1,1,2,3,1,1
1000000.003,254,0,0,0,23,13,23,23,23,3
61.745164,254,7376.48877,0.02491,45,10,1,3,4,9,2
6.895731870549834,206,1146.7492832015328,0.06816587768839824,51,1,1,1,1,2,1
9.1378203721202,254,1333.0467108497653,0.11166167140950177,44,2,1,1,1,3,2
1000000.003,254,0,0,0,43,18,46,44,43,3
125000.0003,254,0,0,0,6,2,6,2,6,0
24.7958743836248,254,3346.4908603565123,0.04716306808183021,44,7,2,2,3,5,2
64.10381660237738,83,34786.3661606976,0.011665043810872546,200,2,1,1,3,1,0
250000.0006,254,0,0,0,11,4,4,8,11,1
20.63362409130627,254,3010.081575881037,0.07298085428732456,44,4,1,2,1,3,2
125000.0003,254,0,0,0,25,25,25,26,25,3
52.586869,254,3126.087158,0.165136,44,2,1,1,1,2,2
0,0,0,0,0,2,2,2,2,2,4
30.569400687512932,254,3652.0244328242466,0.09077572400459624,45,4,1,1,1,1,1
8.387348,254,2952.34668,0,220,1,1,1,1,1,1
111111.1072,254,0,0,0,26,25,26,25,26,3
20.65324390172586,254,2895.667414165987,0.05578713712322722,44,1,1,1,1,2,1
16.971679460820244,62,5403.035406630306,0.06224848974302633,81,1,1,1,2,1,0
25.265904955013617,62,83507.22121793269,0.08454546278255563,741,1,1,1,3,1,1
7522.693862358409,31,11455505.199857075,0.000126406761926003,384,6,1,2,4,7,4
29.788843565352224,254,5799.78592531756,0.0454192724689718,57,3,1,2,2,3,2
6481.041636218546,31,2742729.4961996595,0.0001367781357704459,284,5,1,1,1,9,4
333333.3215,254,0,0,0,1,1,1,1,1,0
11.309237,254,1649.818115,0.05287,44,3,1,1,1,1,5
27.192124,254,3966.851074,0.045346,44,1,1,1,1,2,5
125000.0003,254,0,0,0,35,15,35,35,35,3
200000.0051,254,0,0,0,31,25,31,25,31,3
1000000.003,254,0,0,0,28,25,28,25,28,3
427.655027,31,60441.91016,0.000142,53,3,1,4,6,3,4
500000.0013,254,0,0,0,9,1,2,5,8,2
11.460252,254,1671.848511,0.08064,44,10,1,1,3,3,2
100000.0025,254,0,0,0,7,4,7,7,7,3
51.4745721274066,254,9762.030639100993,0.041325330355284684,68,3,1,1,3,2,0
94.05256,254,48110.65234,0.013687,155,1,1,1,1,1,0
200000.0051,254,0,0,0,5,1,1,2,1,5
13.555069715162567,254,1725.8127403406697,0.0793174184651305,44,3,1,1,1,2,2
250000.0006,254,0,0,0,17,4,4,9,15,1
2447.7133808966514,31,660291.6136316916,4.287118171946615e-05,89,1,1,1,3,4,4
85.79098069492267,254,9517.83658121138,0.03658958775529558,45,1,1,1,1,1,1
35.33864085467511,254,3717.3902370350074,0.06769981080036441,45,6,1,1,2,4,2
71.64807284544092,62,394169.6585715179,0.04077887833292472,1011,1,1,1,1,1,1
333333.3215,254,0,0,0,6,1,7,1,6,0
90909.0902,254,0,0,0,6,4,4,5,6,1
36.396199545921164,254,5384.674328592504,0.08899741172970255,55,4,1,1,2,3,2
21.83322532039276,254,3007.365483322428,0.10734152812428185,53,4,1,9,1,4,4
39.973137,254,4775.45752,0.057451,45,1,1,1,1,1,5
90909.0902,254,0,0,0,18,4,4,4,18,3
35.487891,254,13162.15918,0.076957,117,1,1,1,1,1,1
14.671599,254,4108.047852,0.126976,95,2,1,1,2,4,2
31.739314,254,3791.790039,0.075094,45,4,1,1,2,1,1
111111.1072,254,0,0,0,23,5,23,5,23,3
100000.0025,254,0,0,0,26,6,26,6,26,3
125000.0003,254,0,0,0,27,25,27,25,27,3
111111.1072,254,0,0,0,37,12,37,14,37,3
125000.0003,254,0,0,0,9,5,9,15,9,0
79704.93344423227,254,0,0,0,7,3,4,4,7,3
50.80413409036291,254,10386.323966401735,0.05009259270707686,61,2,1,1,1,1,1
166666.6608,254,0,0,0,1,1,1,2,3,5
64.187601,254,7668.278809,0.054155,45,3,1,1,1,1,5
21.206817,62,4164.247559,0.039601,82,3,1,5,5,2,1
24.401586,254,3559.760742,0.086146,44,2,1,1,1,2,5
35.383053,62,196206.25,0.070867,992,1,1,1,8,2,1
250000.0006,254,0,0,0,7,3,3,4,7,3
333333.3215,254,0,0,0,4,2,4,11,4,1
14.52646233432112,254,2044.315754056788,0.09754095818288787,44,2,1,1,2,1,4
21.276714,254,4632.772949,0.040612,57,3,2,3,3,3,2
6.439770928595787,62,316.4687509485186,0.26259575911028354,43,1,1,1,1,1,4
13.01270149481412,254,2261.4999943354464,0.058609614184588155,53,6,1,2,2,3,0
27.576139,62,13898.37402,0.070663,153,3,1,3,1,3,4
111111.1072,254,0,0,0,6,2,6,2,6,5
100000.0025,254,0,0,0,18,3,3,3,18,3
31.529301,254,4599.568848,0.055902,44,5,1,2,2,5,2
1520.086893,31,406514.6563,0,78,15,1,3,8,4,4
9.384761862349178,62,461.1940258361382,0.31037772590184554,43,4,1,4,2,4,4
16.250382748755086,254,3045.125402433618,0.08951648669274664,75,3,1,1,1,1,2
22.715065,254,3313.727051,0.035259,44,1,1,1,1,1,5
111111.1072,254,0,0,0,7,3,7,3,7,0
35.731086996499585,254,5561.509070689138,0.08901272256565815,60,4,1,4,1,5,2
90909.0902,254,0,0,0,24,1,24,7,24,4
28.702666904950913,254,3429.0119403137187,0.07415963298045225,45,5,1,1,1,4,2
333333.3215,254,0,0,0,14,3,3,3,14,3
26.656732119348067,254,3184.590984910429,0.09940311349311158,45,6,1,1,2,5,2
200000.0051,254,0,0,0,1,1,1,1,1,5
51.451833,254,3594.768066,0.125147,44,2,1,1,1,2,2
250000.0006,254,0,0,0,10,6,6,9,10,2
39.587630625128966,62,10325.725226644714,0.04482426514976566,73,4,1,1,1,1,1
46.662687,254,5574.635742,0.056129,45,1,1,1,1,2,5
1000000.003,254,0,0,0,3,1,3,6,3,1
80.332466,254,9597.051758,0.056501,45,2,1,1,1,1,5
31.28265,254,3737.233887,0.034737,45,5,1,1,2,1,5
17.873401,254,2607.413818,0.078928,44,1,1,1,1,7,5
250000.0006,254,0,0,0,17,4,6,7,17,3
100000.0025,254,0,0,0,12,2,2,4,7,2
1000000.003,254,0,0,0,43,18,43,43,43,3
200000.0051,254,0,0,0,6,2,6,2,6,5
15.221477,254,2220.544922,0.087945,44,5,1,1,2,1,5
26.143089867771824,254,3057.058430278945,0.08751406594019945,45,4,1,1,2,6,2
63.14070881319918,62,74243.9559035628,0.023167858608249527,361,1,1,1,1,1,0
83333.33039,254,0,0,0,10,3,3,3,10,3
111111.1072,254,0,0,0,2,2,2,2,2,5
28.977256,62,13363.62891,0.131886,140,5,1,4,1,4,4
